Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,9100.0,9175.0,9075.0,9150.0,9106.55078125,54842400
2023-04-28,9100.0,9125.0,9050.0,9050.0,9007.025390625,145775300
2023-05-02,9100.0,9100.0,8900.0,9050.0,9007.025390625,83645900
2023-05-03,9050.0,9050.0,8875.0,8925.0,8882.619140625,83728800
2023-05-04,8925.0,9025.0,8875.0,9000.0,8957.2626953125,67565000
2023-05-05,9000.0,9050.0,8950.0,9000.0,8957.2626953125,64815100
2023-05-08,9000.0,9075.0,8950.0,9000.0,8957.2626953125,84754500
2023-05-09,8950.0,8975.0,8900.0,8925.0,8882.619140625,40929600
2023-05-10,8925.0,8950.0,8900.0,8925.0,8882.619140625,45322600
2023-05-11,8900.0,8900.0,8800.0,8825.0,8783.09375,81993900
2023-05-12,8750.0,8875.0,8725.0,8800.0,8758.212890625,96525600
2023-05-15,8875.0,8875.0,8725.0,8775.0,8733.3310546875,64830300
2023-05-16,8800.0,8825.0,8700.0,8700.0,8658.6875,49497000
2023-05-17,8775.0,8850.0,8750.0,8775.0,8733.3310546875,69996100
2023-05-19,8900.0,9000.0,8825.0,9000.0,8957.2626953125,123592500
2023-05-22,9000.0,9075.0,8925.0,9000.0,8957.2626953125,91000000
2023-05-23,9050.0,9150.0,9025.0,9125.0,9081.6689453125,102980500
2023-05-24,9200.0,9200.0,9025.0,9025.0,8982.1435546875,77392900
2023-05-25,9100.0,9150.0,9050.0,9050.0,9007.025390625,76325700
2023-05-26,9175.0,9200.0,9100.0,9150.0,9106.55078125,55675900
2023-05-29,9250.0,9250.0,9075.0,9150.0,9106.55078125,79148200
2023-05-30,9200.0,9325.0,9150.0,9250.0,9206.0751953125,97189500
2023-05-31,9300.0,9325.0,9050.0,9050.0,9007.025390625,722827900
2023-06-05,9150.0,9325.0,9100.0,9200.0,9156.3134765625,163535600
2023-06-06,9050.0,9200.0,9050.0,9150.0,9106.55078125,74872200
2023-06-07,9125.0,9175.0,9075.0,9100.0,9056.7880859375,87492200
2023-06-08,9075.0,9125.0,9075.0,9125.0,9081.6689453125,53188400
2023-06-09,9175.0,9175.0,9100.0,9100.0,9056.7880859375,44632400
2023-06-12,9150.0,9150.0,9100.0,9150.0,9106.55078125,38082300
2023-06-13,9175.0,9175.0,9100.0,9150.0,9106.55078125,45552600
2023-06-14,9100.0,9125.0,9050.0,9075.0,9031.90625,72223700
2023-06-15,9100.0,9100.0,9050.0,9050.0,9007.025390625,59073000
2023-06-16,9100.0,9100.0,8975.0,9050.0,9007.025390625,112769400
2023-06-19,9000.0,9050.0,9000.0,9000.0,8957.2626953125,32330600
2023-06-20,9025.0,9050.0,8950.0,9050.0,9007.025390625,54990100
2023-06-21,9050.0,9125.0,9000.0,9125.0,9081.6689453125,42676300
2023-06-22,9125.0,9150.0,9050.0,9050.0,9007.025390625,48291100
2023-06-23,9025.0,9150.0,9025.0,9050.0,9007.025390625,47813500
2023-06-26,9025.0,9125.0,9025.0,9075.0,9031.90625,36389900
2023-06-27,9050.0,9150.0,9050.0,9150.0,9106.55078125,36225100
2023-07-03,9025.0,9075.0,9025.0,9075.0,9031.90625,108855900
2023-07-04,9150.0,9150.0,9050.0,9050.0,9007.025390625,35049300
2023-07-05,9050.0,9075.0,9025.0,9050.0,9007.025390625,44609200
2023-07-06,9050.0,9100.0,9025.0,9075.0,9031.90625,52532400
2023-07-07,9025.0,9100.0,9025.0,9025.0,8982.1435546875,37641300
2023-07-10,9100.0,9100.0,9050.0,9050.0,9007.025390625,28981500
2023-07-11,9100.0,9100.0,9025.0,9025.0,8982.1435546875,43703500
2023-07-12,9075.0,9175.0,9050.0,9175.0,9131.431640625,61566500
2023-07-13,9200.0,9225.0,9125.0,9125.0,9081.6689453125,65230900
2023-07-14,9175.0,9200.0,9125.0,9200.0,9156.3134765625,55554500
2023-07-17,9200.0,9250.0,9175.0,9175.0,9131.431640625,62550100
2023-07-18,9200.0,9250.0,9100.0,9150.0,9106.55078125,52924600
2023-07-20,9200.0,9225.0,9125.0,9150.0,9106.55078125,83476600
2023-07-21,9150.0,9175.0,9125.0,9150.0,9106.55078125,42667800
2023-07-24,9200.0,9200.0,9100.0,9100.0,9056.7880859375,62061200
2023-07-25,9175.0,9300.0,9150.0,9150.0,9106.55078125,122802700
2023-07-26,9175.0,9350.0,9125.0,9350.0,9305.6005859375,113868700
2023-07-27,9400.0,9400.0,9225.0,9225.0,9181.1943359375,77848400
2023-07-28,9200.0,9225.0,9125.0,9125.0,9081.6689453125,74510200
2023-07-31,9175.0,9200.0,9100.0,9125.0,9081.6689453125,80868000
2023-08-01,9175.0,9175.0,9100.0,9125.0,9081.6689453125,49756400
2023-08-02,9125.0,9200.0,9125.0,9200.0,9156.3134765625,60629900
2023-08-03,9150.0,9300.0,9150.0,9250.0,9206.0751953125,64596100
2023-08-04,9250.0,9275.0,9125.0,9150.0,9106.55078125,52675900
2023-08-07,9150.0,9275.0,9150.0,9275.0,9230.95703125,55589300
2023-08-08,9275.0,9300.0,9200.0,9200.0,9156.3134765625,43373400
2023-08-09,9275.0,9400.0,9250.0,9400.0,9355.36328125,77056800
2023-08-10,9400.0,9425.0,9350.0,9400.0,9355.36328125,76738100
2023-08-11,9425.0,9450.0,9375.0,9400.0,9355.36328125,68898600
2023-08-14,9325.0,9350.0,9225.0,9350.0,9305.6005859375,75495400
2023-08-15,9325.0,9375.0,9300.0,9300.0,9255.837890625,59303700
2023-08-16,9275.0,9325.0,9250.0,9300.0,9255.837890625,53440000
2023-08-18,9250.0,9350.0,9250.0,9250.0,9206.0751953125,79328900
2023-08-21,9225.0,9250.0,9175.0,9175.0,9131.431640625,73573000
2023-08-22,9150.0,9325.0,9150.0,9300.0,9255.837890625,65664600
2023-08-23,9300.0,9325.0,9275.0,9300.0,9255.837890625,63749800
2023-08-24,9250.0,9325.0,9200.0,9200.0,9156.3134765625,53725900
2023-08-25,9200.0,9275.0,9175.0,9275.0,9230.95703125,50379000
2023-08-28,9250.0,9250.0,9200.0,9200.0,9156.3134765625,44423100
2023-08-29,9275.0,9300.0,9200.0,9250.0,9206.0751953125,45428500
2023-08-30,9300.0,9300.0,9200.0,9200.0,9156.3134765625,56227000
2023-08-31,9200.0,9225.0,9100.0,9175.0,9131.431640625,136107200
2023-09-01,9200.0,9275.0,9175.0,9225.0,9181.1943359375,42152700
2023-09-04,9225.0,9275.0,9175.0,9225.0,9181.1943359375,40610600
2023-09-05,9250.0,9250.0,9200.0,9225.0,9181.1943359375,42007200
2023-09-06,9200.0,9250.0,9150.0,9150.0,9106.55078125,49318400
2023-09-07,9125.0,9175.0,9100.0,9175.0,9131.431640625,61405200
2023-09-08,9100.0,9150.0,9050.0,9125.0,9081.6689453125,80732300
2023-09-11,9075.0,9125.0,9075.0,9125.0,9081.6689453125,53155900
2023-09-12,9100.0,9125.0,9075.0,9100.0,9056.7880859375,66479000
2023-09-13,9050.0,9075.0,9000.0,9075.0,9031.90625,69490200
2023-09-14,9000.0,9125.0,9000.0,9100.0,9056.7880859375,112757900
2023-09-15,9050.0,9100.0,9000.0,9000.0,8957.2626953125,121005300
2023-09-18,9050.0,9075.0,9000.0,9000.0,8957.2626953125,34272200
2023-09-19,9000.0,9075.0,8975.0,9075.0,9031.90625,33325800
2023-09-20,9125.0,9175.0,9075.0,9150.0,9106.55078125,54305500
2023-09-21,9125.0,9150.0,9075.0,9125.0,9081.6689453125,40607000
2023-09-22,9125.0,9150.0,9075.0,9075.0,9031.90625,42445300
2023-09-25,9075.0,9075.0,9000.0,9000.0,8957.2626953125,56132200
2023-09-26,9000.0,9025.0,8950.0,8950.0,8907.5,73544700
2023-09-27,8900.0,9000.0,8875.0,8875.0,8832.8564453125,84345000
2023-09-29,8825.0,8900.0,8825.0,8825.0,8783.09375,118960000
2023-10-02,8900.0,9100.0,8875.0,9075.0,9031.90625,93663000
2023-10-03,9075.0,9200.0,9025.0,9200.0,9156.3134765625,98380200
2023-10-04,9200.0,9250.0,9125.0,9200.0,9156.3134765625,112582800
2023-10-05,9200.0,9200.0,9075.0,9075.0,9031.90625,72855700
2023-10-06,9100.0,9100.0,9025.0,9025.0,8982.1435546875,53344400
2023-10-09,9025.0,9125.0,9025.0,9050.0,9007.025390625,43774500
2023-10-10,9000.0,9000.0,8925.0,8925.0,8882.619140625,71966100
2023-10-11,8925.0,9025.0,8925.0,8925.0,8882.619140625,84305800
2023-10-12,9000.0,9100.0,9000.0,9050.0,9007.025390625,71064500
2023-10-13,9100.0,9125.0,9025.0,9075.0,9031.90625,62941800
2023-10-16,9125.0,9125.0,9050.0,9100.0,9056.7880859375,29429200
2023-10-17,9050.0,9075.0,8950.0,8950.0,8907.5,59606000
2023-10-18,8925.0,8950.0,8850.0,8850.0,8807.974609375,50919200
2023-10-19,8825.0,8850.0,8750.0,8750.0,8708.4501953125,89509700
2023-10-20,8725.0,9025.0,8725.0,8975.0,8932.3818359375,64554500
2023-10-23,8875.0,8925.0,8850.0,8850.0,8807.974609375,50633500
2023-10-24,8775.0,8875.0,8775.0,8775.0,8733.3310546875,76963200
2023-10-25,8825.0,8925.0,8825.0,8875.0,8832.8564453125,54748400
2023-10-26,8925.0,8950.0,8725.0,8725.0,8683.568359375,63199400
2023-10-27,8725.0,8800.0,8700.0,8700.0,8658.6875,52450700
2023-10-30,8700.0,8850.0,8700.0,8850.0,8807.974609375,51958200
2023-10-31,8800.0,8825.0,8725.0,8750.0,8708.4501953125,64907600
2023-11-01,8750.0,8775.0,8600.0,8600.0,8559.162109375,67027600
2023-11-02,8725.0,8900.0,8725.0,8850.0,8807.974609375,56050900
2023-11-03,8925.0,8950.0,8850.0,8900.0,8857.7373046875,60414100
2023-11-06,8975.0,9050.0,8950.0,9050.0,9007.025390625,84994200
2023-11-07,9000.0,9025.0,8900.0,8975.0,8932.3818359375,60648200
2023-11-08,8950.0,9000.0,8900.0,9000.0,8957.2626953125,31829300
2023-11-09,8900.0,9050.0,8900.0,9000.0,8957.2626953125,46076800
2023-11-10,8950.0,9000.0,8825.0,8825.0,8783.09375,50754600
2023-11-13,8875.0,8925.0,8850.0,8875.0,8832.8564453125,20827700
2023-11-14,8900.0,8950.0,8875.0,8925.0,8882.619140625,37195700
2023-11-15,8975.0,9050.0,8950.0,9050.0,9007.025390625,84977900
2023-11-16,9050.0,9075.0,8950.0,9075.0,9031.90625,48714300
2023-11-17,9025.0,9075.0,8975.0,9075.0,9031.90625,57050500
2023-11-20,8975.0,9025.0,8875.0,8875.0,8832.8564453125,49216000
2023-11-21,8825.0,8900.0,8775.0,8775.0,8733.3310546875,107614800
2023-11-22,8775.0,8875.0,8775.0,8875.0,8832.8564453125,40364800
2023-11-23,8850.0,8975.0,8850.0,8925.0,8882.619140625,55542100
2023-11-24,8925.0,8975.0,8900.0,8925.0,8882.619140625,43631900
2023-11-27,8900.0,8950.0,8875.0,8875.0,8832.8564453125,35679000
2023-11-28,8875.0,8950.0,8850.0,8875.0,8832.8564453125,69070600
2023-11-29,8900.0,8950.0,8900.0,8900.0,8857.7373046875,54715600
2023-11-30,8925.0,8975.0,8900.0,8975.0,8932.3818359375,205312100
2023-12-01,8925.0,8975.0,8900.0,8950.0,8907.5,80566400
2023-12-04,0.0,0.0,0.0,8925.0,8925.0,0
